Date,Time,location_name,latitude,longitude,pm25,datetime,AQI
2025-05-01,5:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,12.37,2025-05-01 05:00:00,51.6
2025-05-01,5:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,57.72,2025-05-01 05:00:00,152.1
2025-05-01,5:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.1,38.73,2025-05-01 05:00:00,109.0
2025-05-01,5:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,23.75,2025-05-01 05:00:00,75.5
2025-05-01,5:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,30.39,2025-05-01 05:00:00,89.5
2025-05-01,5:00:00,"ICE, Pasig",14.55,121.1,15.28,2025-05-01 05:00:00,57.7
2025-05-01,5:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,19.9,2025-05-01 05:00:00,67.4
2025-05-01,5:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,13.47,2025-05-01 05:00:00,53.9
2025-05-01,5:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,19.81,2025-05-01 05:00:00,67.2
2025-05-01,5:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,8.93,2025-05-01 05:00:00,37.2
2025-05-01,6:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,11.05,2025-05-01 06:00:00,46.0
2025-05-01,6:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,37.26,2025-05-01 06:00:00,105.3
2025-05-01,6:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,13.31,2025-05-01 06:00:00,53.5
2025-05-01,6:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,63.37,2025-05-01 06:00:00,155.1
2025-05-01,6:00:00,"Maybunga Rainforest, Pasig City",14.57,121.1,19.06,2025-05-01 06:00:00,65.6
2025-05-01,6:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,27.26,2025-05-01 06:00:00,82.9
2025-05-01,6:00:00,"ICE, Pasig",14.55,121.1,11.76,2025-05-01 06:00:00,49.0
2025-05-01,6:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.1,33.23,2025-05-01 06:00:00,95.4
2025-05-01,6:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,27.09,2025-05-01 06:00:00,82.5
2025-05-01,6:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,16.08,2025-05-01 06:00:00,59.4
2025-05-01,6:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,14.56,2025-05-01 06:00:00,56.2
2025-05-01,6:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,13.49,2025-05-01 06:00:00,53.9
2025-05-01,7:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,17.78,2025-05-01 07:00:00,62.9
2025-05-01,7:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,23.86,2025-05-01 07:00:00,75.7
2025-05-01,7:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,44.08,2025-05-01 07:00:00,122.1
2025-05-01,7:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,16.04,2025-05-01 07:00:00,59.3
2025-05-01,7:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,14.65,2025-05-01 07:00:00,56.4
2025-05-01,7:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,11.94,2025-05-01 07:00:00,49.8
2025-05-01,7:00:00,"ICE, Pasig",14.55,121.1,12.96,2025-05-01 07:00:00,52.8
2025-05-01,7:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,12.53,2025-05-01 07:00:00,51.9
2025-05-01,7:00:00,"Maybunga Rainforest, Pasig City",14.57,121.1,19.06,2025-05-01 07:00:00,65.6
2025-05-01,7:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,9.19,2025-05-01 07:00:00,38.3
2025-05-01,7:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,11.09,2025-05-01 07:00:00,46.2
2025-05-01,7:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.1,21.8,2025-05-01 07:00:00,71.4
2025-05-01,8:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,12.75,2025-05-01 08:00:00,52.4
2025-05-01,8:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,12.74,2025-05-01 08:00:00,52.3
2025-05-01,8:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,19.35,2025-05-01 08:00:00,66.2
2025-05-01,8:00:00,"ICE, Pasig",14.55,121.1,12.97,2025-05-01 08:00:00,52.8
2025-05-01,8:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,15.92,2025-05-01 08:00:00,59.0
2025-05-01,8:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,11.84,2025-05-01 08:00:00,49.3
2025-05-01,8:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,10.4,2025-05-01 08:00:00,43.3
2025-05-01,8:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,16.08,2025-05-01 08:00:00,59.4
2025-05-01,8:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,21.43,2025-05-01 08:00:00,70.6
2025-05-01,8:00:00,"Maybunga Rainforest, Pasig City",14.57,121.1,15.32,2025-05-01 08:00:00,57.8
2025-05-01,8:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.1,16.52,2025-05-01 08:00:00,60.3
2025-05-01,8:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,10.35,2025-05-01 08:00:00,43.1
2025-05-01,9:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,9.02,2025-05-01 09:00:00,37.6
2025-05-01,9:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,15.2,2025-05-01 09:00:00,57.5
2025-05-01,9:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,15.37,2025-05-01 09:00:00,57.9
2025-05-01,9:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,14.46,2025-05-01 09:00:00,56.0
2025-05-01,9:00:00,"ICE, Pasig",14.55,121.1,11.66,2025-05-01 09:00:00,48.6
2025-05-01,9:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,10.73,2025-05-01 09:00:00,44.7
2025-05-01,9:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.1,15.07,2025-05-01 09:00:00,57.2
2025-05-01,9:00:00,"Maybunga Rainforest, Pasig City",14.57,121.1,12.36,2025-05-01 09:00:00,51.5
2025-05-01,9:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,13.46,2025-05-01 09:00:00,53.9
2025-05-01,9:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,14.16,2025-05-01 09:00:00,55.3
2025-05-01,9:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,11.52,2025-05-01 09:00:00,48.0
2025-05-01,9:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,10.03,2025-05-01 09:00:00,41.8
2025-05-01,10:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,9.47,2025-05-01 10:00:00,39.5
2025-05-01,10:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,10.56,2025-05-01 10:00:00,44.0
2025-05-01,10:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,9.89,2025-05-01 10:00:00,41.2
2025-05-01,10:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,9.55,2025-05-01 10:00:00,39.8
2025-05-01,10:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.1,12.64,2025-05-01 10:00:00,52.1
2025-05-01,10:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,14.53,2025-05-01 10:00:00,56.1
2025-05-01,10:00:00,"Maybunga Rainforest, Pasig City",14.57,121.1,11.13,2025-05-01 10:00:00,46.4
2025-05-01,10:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,12.08,2025-05-01 10:00:00,
2025-05-01,10:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,8.18,2025-05-01 10:00:00,34.1
2025-05-01,10:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,12.33,2025-05-01 10:00:00,51.5
2025-05-01,10:00:00,"ICE, Pasig",14.55,121.1,10.89,2025-05-01 10:00:00,45.4
2025-05-01,10:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,10.39,2025-05-01 10:00:00,43.3
2025-05-01,11:00:00,"Maybunga Rainforest, Pasig City",14.57,121.1,13.86,2025-05-01 11:00:00,54.7
2025-05-01,11:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,14.07,2025-05-01 11:00:00,55.1
2025-05-01,11:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,8.95,2025-05-01 11:00:00,37.3
2025-05-01,11:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,8.67,2025-05-01 11:00:00,36.1
2025-05-01,11:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,14.6,2025-05-01 11:00:00,56.3
2025-05-01,11:00:00,"ICE, Pasig",14.55,121.1,10.41,2025-05-01 11:00:00,43.4
2025-05-01,11:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,10.87,2025-05-01 11:00:00,45.3
2025-05-01,11:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,10.38,2025-05-01 11:00:00,43.3
2025-05-01,11:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.1,12.37,2025-05-01 11:00:00,51.6
2025-05-01,11:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,10.59,2025-05-01 11:00:00,44.1
2025-05-01,11:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,12.28,2025-05-01 11:00:00,51.4
2025-05-01,11:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,10.24,2025-05-01 11:00:00,42.7
2025-05-01,12:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.1,13.3,2025-05-01 12:00:00,53.5
2025-05-01,12:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,12.32,2025-05-01 12:00:00,51.5
2025-05-01,12:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,8.74,2025-05-01 12:00:00,36.4
2025-05-01,12:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,10.49,2025-05-01 12:00:00,43.7
2025-05-01,12:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,12.78,2025-05-01 12:00:00,52.4
2025-05-01,12:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,10.85,2025-05-01 12:00:00,45.2
2025-05-01,12:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,12.77,2025-05-01 12:00:00,52.4
2025-05-01,12:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,13.85,2025-05-01 12:00:00,54.7
2025-05-01,12:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,11.42,2025-05-01 12:00:00,47.6
2025-05-01,12:00:00,"Maybunga Rainforest, Pasig City",14.57,121.1,18.5,2025-05-01 12:00:00,64.5
2025-05-01,12:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,13.06,2025-05-01 12:00:00,53.0
2025-05-01,12:00:00,"ICE, Pasig",14.55,121.1,11.67,2025-05-01 12:00:00,48.6
2025-05-01,13:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,14.22,2025-05-01 13:00:00,55.5
2025-05-01,13:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,14.49,2025-05-01 13:00:00,56.0
2025-05-01,13:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,13.19,2025-05-01 13:00:00,53.3
2025-05-01,13:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,13.76,2025-05-01 13:00:00,54.5
2025-05-01,13:00:00,"ICE, Pasig",14.55,121.1,12.46,2025-05-01 13:00:00,51.8
2025-05-01,13:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,9.04,2025-05-01 13:00:00,37.7
2025-05-01,13:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,11.54,2025-05-01 13:00:00,48.1
2025-05-01,13:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,12.54,2025-05-01 13:00:00,51.9
2025-05-01,13:00:00,"Maybunga Rainforest, Pasig City",14.57,121.1,11.99,2025-05-01 13:00:00,50.0
2025-05-01,13:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,12.27,2025-05-01 13:00:00,51.4
2025-05-01,13:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.1,13.71,2025-05-01 13:00:00,54.4
2025-05-01,13:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,14.29,2025-05-01 13:00:00,55.6
2025-05-01,14:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,11.41,2025-05-01 14:00:00,47.5
2025-05-01,14:00:00,"ICE, Pasig",14.55,121.1,12.3,2025-05-01 14:00:00,51.4
2025-05-01,14:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,13.35,2025-05-01 14:00:00,53.6
2025-05-01,14:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,14.0,2025-05-01 14:00:00,55.0
2025-05-01,14:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.1,11.77,2025-05-01 14:00:00,49.0
2025-05-01,14:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,13.2,2025-05-01 14:00:00,53.3
2025-05-01,14:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,12.71,2025-05-01 14:00:00,52.3
2025-05-01,14:00:00,"Maybunga Rainforest, Pasig City",14.57,121.1,12.43,2025-05-01 14:00:00,51.7
2025-05-01,14:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,14.73,2025-05-01 14:00:00,56.5
2025-05-01,14:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,13.74,2025-05-01 14:00:00,54.4
2025-05-01,14:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,11.08,2025-05-01 14:00:00,46.2
2025-05-01,14:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,9.56,2025-05-01 14:00:00,39.8
2025-05-01,15:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,15.34,2025-05-01 15:00:00,57.8
2025-05-01,15:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,11.47,2025-05-01 15:00:00,47.8
2025-05-01,15:00:00,"Maybunga Rainforest, Pasig City",14.57,121.1,12.68,2025-05-01 15:00:00,52.2
2025-05-01,15:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,14.15,2025-05-01 15:00:00,55.3
2025-05-01,15:00:00,"ICE, Pasig",14.55,121.1,12.94,2025-05-01 15:00:00,52.8
2025-05-01,15:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,9.75,2025-05-01 15:00:00,40.6
2025-05-01,15:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,10.87,2025-05-01 15:00:00,45.3
2025-05-01,15:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,14.34,2025-05-01 15:00:00,55.7
2025-05-01,15:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,12.93,2025-05-01 15:00:00,52.7
2025-05-01,15:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,12.67,2025-05-01 15:00:00,52.2
2025-05-01,15:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.1,14.59,2025-05-01 15:00:00,56.2
2025-05-01,15:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,14.15,2025-05-01 15:00:00,55.3
2025-05-01,16:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,11.89,2025-05-01 16:00:00,49.5
2025-05-01,16:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,13.49,2025-05-01 16:00:00,53.9
2025-05-01,16:00:00,"ICE, Pasig",14.55,121.1,12.61,2025-05-01 16:00:00,52.1
2025-05-01,16:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,18.56,2025-05-01 16:00:00,64.6
2025-05-01,16:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,13.24,2025-05-01 16:00:00,53.4
2025-05-01,16:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,10.68,2025-05-01 16:00:00,44.5
2025-05-01,16:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,11.05,2025-05-01 16:00:00,46.0
2025-05-01,16:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,9.75,2025-05-01 16:00:00,40.6
2025-05-01,16:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,13.07,2025-05-01 16:00:00,53.0
2025-05-01,16:00:00,"Maybunga Rainforest, Pasig City",14.57,121.1,11.57,2025-05-01 16:00:00,48.2
2025-05-01,16:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.1,15.17,2025-05-01 16:00:00,57.5
2025-05-01,16:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,14.15,2025-05-01 16:00:00,55.3
2025-05-01,17:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,12.81,2025-05-01 17:00:00,52.5
2025-05-01,17:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,18.42,2025-05-01 17:00:00,64.3
2025-05-01,17:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,10.92,2025-05-01 17:00:00,45.5
2025-05-01,17:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,14.31,2025-05-01 17:00:00,55.6
2025-05-01,17:00:00,"ICE, Pasig",14.55,121.1,14.23,2025-05-01 17:00:00,55.5
2025-05-01,17:00:00,"Maybunga Rainforest, Pasig City",14.57,121.1,15.84,2025-05-01 17:00:00,58.9
2025-05-01,17:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,12.62,2025-05-01 17:00:00,52.1
2025-05-01,17:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,11.78,2025-05-01 17:00:00,49.1
2025-05-01,17:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,27.74,2025-05-01 17:00:00,83.9
2025-05-01,17:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,11.85,2025-05-01 17:00:00,49.4
2025-05-01,17:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,10.03,2025-05-01 17:00:00,41.8
2025-05-01,17:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.1,13.49,2025-05-01 17:00:00,53.9
2025-05-01,18:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,15.1,2025-05-01 18:00:00,57.3
2025-05-01,18:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,10.77,2025-05-01 18:00:00,44.9
2025-05-01,18:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,20.37,2025-05-01 18:00:00,68.4
2025-05-01,18:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,11.97,2025-05-01 18:00:00,49.9
2025-05-01,18:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.1,26.27,2025-05-01 18:00:00,80.8
2025-05-01,18:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,17.89,2025-05-01 18:00:00,63.2
2025-05-01,18:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,17.12,2025-05-01 18:00:00,61.6
2025-05-01,18:00:00,"ICE, Pasig",14.55,121.1,20.26,2025-05-01 18:00:00,68.2
2025-05-01,18:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,12.76,2025-05-01 18:00:00,52.4
2025-05-01,18:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,21.78,2025-05-01 18:00:00,71.4
2025-05-01,18:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,9.55,2025-05-01 18:00:00,39.8
2025-05-01,18:00:00,"Maybunga Rainforest, Pasig City",14.57,121.1,19.45,2025-05-01 18:00:00,66.5
2025-05-01,19:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,13.57,2025-05-01 19:00:00,54.1
2025-05-01,19:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,20.44,2025-05-01 19:00:00,68.5
2025-05-01,19:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,38.92,2025-05-01 19:00:00,109.4
2025-05-01,19:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,29.56,2025-05-01 19:00:00,87.7
2025-05-01,19:00:00,"ICE, Pasig",14.55,121.1,25.09,2025-05-01 19:00:00,78.3
2025-05-01,19:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,22.47,2025-05-01 19:00:00,72.8
2025-05-01,19:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.1,44.43,2025-05-01 19:00:00,123.0
2025-05-01,19:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,12.23,2025-05-01 19:00:00,51.3
2025-05-01,19:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,15.22,2025-05-01 19:00:00,57.6
2025-05-01,19:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,25.26,2025-05-01 19:00:00,78.7
2025-05-01,19:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,25.05,2025-05-01 19:00:00,78.2
2025-05-01,19:00:00,"Maybunga Rainforest, Pasig City",14.57,121.1,28.13,2025-05-01 19:00:00,84.7
2025-05-01,20:00:00,"ICE, Pasig",14.55,121.1,16.05,2025-05-01 20:00:00,59.3
2025-05-01,20:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,37.33,2025-05-01 20:00:00,105.5
2025-05-01,20:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,15.13,2025-05-01 20:00:00,57.4
2025-05-01,20:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,44.63,2025-05-01 20:00:00,123.5
2025-05-01,20:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,10.84,2025-05-01 20:00:00,45.2
2025-05-01,20:00:00,"Maybunga Rainforest, Pasig City",14.57,121.1,19.98,2025-05-01 20:00:00,67.6
2025-05-01,20:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.1,39.93,2025-05-01 20:00:00,111.9
2025-05-01,20:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,20.58,2025-05-01 20:00:00,68.8
2025-05-01,20:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,16.74,2025-05-01 20:00:00,60.8
2025-05-01,20:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,15.47,2025-05-01 20:00:00,58.1
2025-05-01,20:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,18.08,2025-05-01 20:00:00,63.6
2025-05-01,20:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,12.03,2025-05-01 20:00:00,
2025-05-01,21:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,26.71,2025-05-01 21:00:00,81.7
2025-05-01,21:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,17.71,2025-05-01 21:00:00,62.8
2025-05-01,21:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,9.56,2025-05-01 21:00:00,39.8
2025-05-01,21:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.1,16.93,2025-05-01 21:00:00,61.2
2025-05-01,21:00:00,"ICE, Pasig",14.55,121.1,14.58,2025-05-01 21:00:00,56.2
2025-05-01,21:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,8.1,2025-05-01 21:00:00,33.8
2025-05-01,21:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,9.84,2025-05-01 21:00:00,41.0
2025-05-01,21:00:00,"Maybunga Rainforest, Pasig City",14.57,121.1,15.16,2025-05-01 21:00:00,57.4
2025-05-01,21:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,14.56,2025-05-01 21:00:00,56.2
2025-05-01,21:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,14.73,2025-05-01 21:00:00,56.5
2025-05-01,21:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,15.05,2025-05-01 21:00:00,57.2
2025-05-01,21:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,13.04,2025-05-01 21:00:00,53.0
2025-05-01,22:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,12.94,2025-05-01 22:00:00,52.8
2025-05-01,22:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,10.36,2025-05-01 22:00:00,43.2
2025-05-01,22:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,13.12,2025-05-01 22:00:00,53.1
2025-05-01,22:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,17.63,2025-05-01 22:00:00,62.6
2025-05-01,22:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,39.15,2025-05-01 22:00:00,110.0
2025-05-01,22:00:00,"ICE, Pasig",14.55,121.1,14.26,2025-05-01 22:00:00,55.5
2025-05-01,22:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,17.95,2025-05-01 22:00:00,63.3
2025-05-01,22:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,7.09,2025-05-01 22:00:00,29.5
2025-05-01,22:00:00,"Maybunga Rainforest, Pasig City",14.57,121.1,16.6,2025-05-01 22:00:00,60.5
2025-05-01,22:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,7.56,2025-05-01 22:00:00,31.5
2025-05-01,22:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,13.72,2025-05-01 22:00:00,54.4
2025-05-01,22:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.1,40.78,2025-05-01 22:00:00,114.0
2025-05-01,23:00:00,"ICE, Pasig",14.55,121.1,20.1,2025-05-01 23:00:00,67.8
2025-05-01,23:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,20.26,2025-05-01 23:00:00,68.2
2025-05-01,23:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,8.91,2025-05-01 23:00:00,37.1
2025-05-01,23:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,9.51,2025-05-01 23:00:00,39.6
2025-05-01,23:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.1,17.86,2025-05-01 23:00:00,63.1
2025-05-01,23:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,34.29,2025-05-01 23:00:00,97.7
2025-05-01,23:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,24.07,2025-05-01 23:00:00,76.2
2025-05-01,23:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,19.26,2025-05-01 23:00:00,66.1
2025-05-01,23:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,11.24,2025-05-01 23:00:00,46.8
2025-05-01,23:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.1,26.5,2025-05-01 23:00:00,81.3
2025-05-01,23:00:00,"Manggahan Barangay Hall, Pasig City",14.6,121.09,18.76,2025-05-01 23:00:00,65.0
2025-05-01,23:00:00,"Maybunga Rainforest, Pasig City",14.57,121.1,28.04,2025-05-01 23:00:00,84.5
