Date,Time,location_name,latitude,longitude,pm25
2025-05-16,18:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,12.66
2025-05-16,18:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,143.69
2025-05-16,18:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.10,19.05
2025-05-16,18:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,18.95
2025-05-16,18:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,13.02
2025-05-16,18:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,12.34
2025-05-16,18:00:00,"ICE, Pasig",14.55,121.10,16.85
2025-05-16,18:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,12.52
2025-05-16,18:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,11.55
2025-05-16,18:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,16.15
2025-05-16,19:00:00,"ICE, Pasig",14.55,121.10,20.63
2025-05-16,19:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.10,19.85
2025-05-16,19:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,13.40
2025-05-16,19:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,12.57
2025-05-16,19:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,14.56
2025-05-16,19:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,14.95
2025-05-16,19:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,18.17
2025-05-16,19:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,9.61
2025-05-16,19:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,14.63
2025-05-16,19:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,13.56
2025-05-16,19:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,266.08
2025-05-16,20:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,10.75
2025-05-16,20:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,10.95
2025-05-16,20:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,10.20
2025-05-16,20:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,11.71
2025-05-16,20:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,10.76
2025-05-16,20:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,126.06
2025-05-16,20:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,8.89
2025-05-16,20:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,14.15
2025-05-16,20:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.10,11.59
2025-05-16,20:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,8.47
2025-05-16,20:00:00,"ICE, Pasig",14.55,121.10,13.81
2025-05-16,21:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,10.70
2025-05-16,21:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,22.02
2025-05-16,21:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,14.08
2025-05-16,21:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,12.37
2025-05-16,21:00:00,"ICE, Pasig",14.55,121.10,12.66
2025-05-16,21:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.10,9.79
2025-05-16,21:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,10.68
2025-05-16,21:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,14.51
2025-05-16,21:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,14.87
2025-05-16,21:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,11.85
2025-05-16,21:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,9.28
2025-05-16,22:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,44.31
2025-05-16,22:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,12.57
2025-05-16,22:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,8.26
2025-05-16,22:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,7.60
2025-05-16,22:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,7.50
2025-05-16,22:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,7.32
2025-05-16,22:00:00,"ICE, Pasig",14.55,121.10,9.02
2025-05-16,22:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,6.85
2025-05-16,22:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.10,10.73
2025-05-16,22:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,6.67
2025-05-16,22:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,9.75
2025-05-16,23:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,7.09
2025-05-16,23:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,10.24
2025-05-16,23:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,5.96
2025-05-16,23:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.10,5.16
2025-05-16,23:00:00,"ICE, Pasig",14.55,121.10,6.91
2025-05-16,23:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,5.08
2025-05-16,23:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,6.41
2025-05-16,23:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,14.81
2025-05-16,23:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,5.66
2025-05-16,23:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,6.47
2025-05-16,23:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,4.09
2025-05-17,0:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,6.04
2025-05-17,0:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,4.68
2025-05-17,0:00:00,"ICE, Pasig",14.55,121.10,6.27
2025-05-17,0:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,4.70
2025-05-17,0:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,8.71
2025-05-17,0:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,5.28
2025-05-17,0:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,4.30
2025-05-17,0:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,5.33
2025-05-17,0:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.10,3.50
2025-05-17,0:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,4.90
2025-05-17,0:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,12.18
2025-05-17,1:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,5.94
2025-05-17,1:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,4.73
2025-05-17,1:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,12.74
2025-05-17,1:00:00,"ICE, Pasig",14.55,121.10,18.92
2025-05-17,1:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,10.99
2025-05-17,1:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,5.83
2025-05-17,1:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,5.22
2025-05-17,1:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,4.85
2025-05-17,1:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,4.16
2025-05-17,1:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,5.81
2025-05-17,1:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.10,4.28
2025-05-17,2:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,6.25
2025-05-17,2:00:00,"ICE, Pasig",14.55,121.10,8.65
2025-05-17,2:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,8.67
2025-05-17,2:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,5.84
2025-05-17,2:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,6.56
2025-05-17,2:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,5.47
2025-05-17,2:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,4.67
2025-05-17,2:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.10,7.15
2025-05-17,2:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,6.75
2025-05-17,2:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,5.61
2025-05-17,2:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,8.96
2025-05-17,3:00:00,"ICE, Pasig",14.55,121.10,10.43
2025-05-17,3:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,6.89
2025-05-17,3:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,12.10
2025-05-17,3:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,8.69
2025-05-17,3:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,4.71
2025-05-17,3:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,11.42
2025-05-17,3:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,19.68
2025-05-17,3:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,7.64
2025-05-17,3:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,7.40
2025-05-17,3:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,5.88
2025-05-17,3:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.10,12.38
2025-05-17,4:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,8.34
2025-05-17,4:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,8.87
2025-05-17,4:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,13.11
2025-05-17,4:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,5.96
2025-05-17,4:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.10,15.30
2025-05-17,4:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,79.23
2025-05-17,4:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,19.29
2025-05-17,4:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,9.77
2025-05-17,4:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,7.38
2025-05-17,4:00:00,"ICE, Pasig",14.55,121.10,12.03
2025-05-17,4:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,5.24
2025-05-17,5:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.10,12.04
2025-05-17,5:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,16.97
2025-05-17,5:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,8.14
2025-05-17,5:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,19.50
2025-05-17,5:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,10.08
2025-05-17,5:00:00,"ICE, Pasig",14.55,121.10,14.58
2025-05-17,5:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,9.60
2025-05-17,5:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,9.80
2025-05-17,5:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,4.65
2025-05-17,5:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,10.45
2025-05-17,5:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,6.68
2025-05-17,6:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,26.14
2025-05-17,6:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.10,16.63
2025-05-17,6:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,11.74
2025-05-17,6:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,8.16
2025-05-17,6:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,10.68
2025-05-17,6:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,16.93
2025-05-17,6:00:00,"ICE, Pasig",14.55,121.10,19.14
2025-05-17,6:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,10.21
2025-05-17,6:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,14.46
2025-05-17,6:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,11.43
2025-05-17,6:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,14.67
2025-05-17,7:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,28.67
2025-05-17,7:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,13.14
2025-05-17,7:00:00,"ICE, Pasig",14.55,121.10,13.87
2025-05-17,7:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,18.11
2025-05-17,7:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,12.87
2025-05-17,7:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.10,25.73
2025-05-17,7:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,7.63
2025-05-17,7:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,16.28
2025-05-17,7:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,11.27
2025-05-17,7:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,18.16
2025-05-17,7:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,9.45
2025-05-17,8:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,12.17
2025-05-17,8:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,22.28
2025-05-17,8:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.10,22.32
2025-05-17,8:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,12.10
2025-05-17,8:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,9.20
2025-05-17,8:00:00,"ICE, Pasig",14.55,121.10,12.66
2025-05-17,8:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,14.84
2025-05-17,8:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,14.70
2025-05-17,8:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,11.07
2025-05-17,8:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,15.52
2025-05-17,8:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,15.15
2025-05-17,9:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,13.22
2025-05-17,9:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,21.65
2025-05-17,9:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,16.05
2025-05-17,9:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,13.22
2025-05-17,9:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.10,21.96
2025-05-17,9:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,15.77
2025-05-17,9:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,10.54
2025-05-17,9:00:00,"ICE, Pasig",14.55,121.10,12.50
2025-05-17,9:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,19.29
2025-05-17,9:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,13.32
2025-05-17,9:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,9.07
2025-05-17,10:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,13.12
2025-05-17,10:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,13.18
2025-05-17,10:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,16.85
2025-05-17,10:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,14.96
2025-05-17,10:00:00,"ICE, Pasig",14.55,121.10,13.75
2025-05-17,10:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,12.33
2025-05-17,10:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,11.10
2025-05-17,10:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,12.07
2025-05-17,10:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,10.42
2025-05-17,10:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.10,15.79
2025-05-17,10:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,10.43
2025-05-17,11:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,14.79
2025-05-17,11:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,11.50
2025-05-17,11:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,10.50
2025-05-17,11:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,11.57
2025-05-17,11:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.10,13.85
2025-05-17,11:00:00,"ICE, Pasig",14.55,121.10,12.06
2025-05-17,11:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,13.43
2025-05-17,11:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,12.48
2025-05-17,11:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,12.16
2025-05-17,11:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,9.17
2025-05-17,11:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,12.03
2025-05-17,12:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,12.17
2025-05-17,12:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,13.03
2025-05-17,12:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,11.19
2025-05-17,12:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,10.93
2025-05-17,12:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,10.06
2025-05-17,12:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,12.22
2025-05-17,12:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,15.81
2025-05-17,12:00:00,"ICE, Pasig",14.55,121.10,11.59
2025-05-17,12:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,11.44
2025-05-17,12:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.10,13.96
2025-05-17,12:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,10.28
2025-05-17,13:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,11.76
2025-05-17,13:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.10,15.39
2025-05-17,13:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,13.01
2025-05-17,13:00:00,"ICE, Pasig",14.55,121.10,12.93
2025-05-17,13:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,11.43
2025-05-17,13:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,11.16
2025-05-17,13:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,14.62
2025-05-17,13:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,10.25
2025-05-17,13:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,14.12
2025-05-17,13:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,13.02
2025-05-17,13:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,11.52
2025-05-17,14:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,10.89
2025-05-17,14:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,14.28
2025-05-17,14:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,27.11
2025-05-17,14:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,31.19
2025-05-17,14:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,14.97
2025-05-17,14:00:00,"ICE, Pasig",14.55,121.10,11.96
2025-05-17,14:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,12.54
2025-05-17,14:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,14.30
2025-05-17,14:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,15.47
2025-05-17,14:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,12.71
2025-05-17,14:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.10,21.49
2025-05-17,15:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.10,18.92
2025-05-17,15:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,24.58
2025-05-17,15:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,26.71
2025-05-17,15:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,12.39
2025-05-17,15:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,11.15
2025-05-17,15:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,11.81
2025-05-17,15:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,14.16
2025-05-17,15:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,12.83
2025-05-17,15:00:00,"ICE, Pasig",14.55,121.10,12.77
2025-05-17,15:00:00,"Maybunga Barangay Hall, Pasig City",14.58,121.08,12.78
2025-05-17,15:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,15.19
2025-05-17,16:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,10.16
2025-05-17,16:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,13.38
2025-05-17,16:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,10.96
2025-05-17,16:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.10,10.30
2025-05-17,16:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,12.78
2025-05-17,16:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,58.70
2025-05-17,16:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,10.50
2025-05-17,16:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,12.30
2025-05-17,16:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,10.68
2025-05-17,16:00:00,"ICE, Pasig",14.55,121.10,11.66
2025-05-17,17:00:00,"ICE, Pasig",14.55,121.10,11.47
2025-05-17,17:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,10.30
2025-05-17,17:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,9.86
2025-05-17,17:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,10.42
2025-05-17,17:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,8.50
2025-05-17,17:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,10.46
2025-05-17,17:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,12.42
2025-05-17,17:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,12.45
2025-05-17,17:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.10,10.89
2025-05-17,17:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,176.30
2025-05-17,18:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,12.61
2025-05-17,18:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,9.57
2025-05-17,18:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,21.07
2025-05-17,18:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,13.71
2025-05-17,18:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,237.47
2025-05-17,18:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,13.96
2025-05-17,18:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,8.28
2025-05-17,18:00:00,"ICE, Pasig",14.55,121.10,15.14
2025-05-17,18:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,14.34
2025-05-17,18:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.10,13.41
2025-05-17,19:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,9.05
2025-05-17,19:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,358.12
2025-05-17,19:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.10,38.19
2025-05-17,19:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,19.72
2025-05-17,19:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,14.30
2025-05-17,19:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,11.69
2025-05-17,19:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,19.21
2025-05-17,19:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,16.29
2025-05-17,19:00:00,"ICE, Pasig",14.55,121.10,17.57
2025-05-17,19:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,8.21
2025-05-17,20:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,13.10
2025-05-17,20:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,14.50
2025-05-17,20:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,12.11
2025-05-17,20:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,16.90
2025-05-17,20:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,11.21
2025-05-17,20:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.10,28.98
2025-05-17,20:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,172.59
2025-05-17,20:00:00,"ICE, Pasig",14.55,121.10,14.83
2025-05-17,20:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,9.26
2025-05-17,20:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,8.53
2025-05-17,21:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,15.49
2025-05-17,21:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,16.07
2025-05-17,21:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,16.79
2025-05-17,21:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.10,19.16
2025-05-17,21:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,14.44
2025-05-17,21:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,13.21
2025-05-17,21:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,11.29
2025-05-17,21:00:00,"ICE, Pasig",14.55,121.10,18.00
2025-05-17,21:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,26.96
2025-05-17,21:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,10.14
2025-05-17,22:00:00,"Santa Lucia Barangay Hall, Pasig City",14.59,121.10,11.04
2025-05-17,22:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,12.39
2025-05-17,22:00:00,"Ugong Barangay Hall, Pasig City",14.58,121.08,8.48
2025-05-17,22:00:00,"Dela Paz Barangay Hall, Pasig City",14.61,121.10,9.68
2025-05-17,22:00:00,"ICE, Pasig",14.55,121.10,11.07
2025-05-17,22:00:00,"Santolan Barangay Hall, Pasig City",14.61,121.09,10.16
2025-05-17,22:00:00,"San Antonio Barangay Hall, Pasig City",14.58,121.06,22.32
2025-05-17,22:00:00,"Manggahan Barangay Hall, Pasig City",14.60,121.09,14.20
2025-05-17,22:00:00,"San Nicolas Barangay Hall, Pasig City",14.56,121.08,10.60
2025-05-17,22:00:00,"Brgy San Antonio Fire and Rescue, Pasig City",14.58,121.06,7.61
2025-05-17,23:00:00,"ICE, Pasig",14.55,121.10,8.42
