datetime,wind_dir,wind_speed,wind_dir_deg
2025-05-11 00:00:00,NW,3.6,315.0
2025-05-11 03:00:00,S,7.2,180.0
2025-05-11 06:00:00,WSW,7.2,247.5
2025-05-11 09:00:00,SW,7.2,225.0
2025-05-11 12:00:00,SW,3.6,225.0
2025-05-11 15:00:00,CAL,0.0,
2025-05-11 18:00:00,SE,3.6,135.0
2025-05-11 21:00:00,CAL,0.0,
2025-05-12 00:00:00,ENE,3.6,67.5
2025-05-12 00:00:00,ENE,3.6,67.5
2025-05-12 03:00:00,SE,3.6,135.0
2025-05-12 06:00:00,SSW,7.2,202.5
2025-05-12 09:00:00,W,7.2,270.0
2025-05-12 12:00:00,NE,3.6,45.0
2025-05-12 15:00:00,NNW,3.6,337.5
2025-05-12 18:00:00,CAL,0.0,
2025-05-12 21:00:00,ESE,3.6,112.5
2025-05-13 00:00:00,ESE,7.2,112.5
2025-05-13 00:00:00,ESE,7.2,112.5
2025-05-13 03:00:00,ESE,10.8,112.5
2025-05-13 06:00:00,NW,7.2,315.0
2025-05-13 09:00:00,N,10.8,0.0
2025-05-13 12:00:00,NW,3.6,315.0
2025-05-13 15:00:00,SSW,3.6,202.5
2025-05-13 18:00:00,SW,3.6,225.0
2025-05-13 21:00:00,ENE,3.6,67.5
2025-05-14 00:00:00,NNW,7.2,337.5
2025-05-14 00:00:00,NNW,7.2,337.5
2025-05-14 03:00:00,ENE,3.6,67.5
2025-05-14 06:00:00,WSW,10.8,247.5
2025-05-14 09:00:00,ENE,3.6,67.5
2025-05-14 12:00:00,CAL,0.0,
2025-05-14 15:00:00,ENE,3.6,67.5
2025-05-14 18:00:00,CAL,0.0,
2025-05-14 21:00:00,CAL,0.0,
2025-05-15 00:00:00,WNW,7.2,292.5
2025-05-15 00:00:00,WNW,7.2,292.5
2025-05-15 03:00:00,SSE,7.2,157.5
2025-05-15 06:00:00,ENE,7.2,67.5
2025-05-15 09:00:00,SSE,7.2,157.5
2025-05-15 12:00:00,ENE,3.6,67.5
2025-05-15 15:00:00,E,3.6,90.0
2025-05-15 18:00:00,E,3.6,90.0
2025-05-15 21:00:00,N,3.6,0.0
2025-05-16 00:00:00,ENE,7.2,67.5
2025-05-16 00:00:00,ENE,7.2,67.5
2025-05-16 03:00:00,SE,7.2,135.0
2025-05-16 06:00:00,SSE,7.2,157.5
2025-05-16 09:00:00,ESE,7.2,112.5
2025-05-16 12:00:00,E,3.6,90.0
2025-05-16 15:00:00,E,7.2,90.0
2025-05-16 18:00:00,E,3.6,90.0
2025-05-16 21:00:00,CAL,0.0,
2025-05-17 00:00:00,NW,3.6,315.0
2025-05-17 00:00:00,NW,3.6,315.0
2025-05-17 03:00:00,NW,7.2,315.0
2025-05-17 06:00:00,NNW,10.8,337.5
2025-05-17 09:00:00,NE,7.2,45.0
2025-05-17 12:00:00,E,3.6,90.0
2025-05-17 15:00:00,E,3.6,90.0
2025-05-17 18:00:00,CAL,0.0,
2025-05-17 21:00:00,CAL,0.0,
2025-05-18 00:00:00,ESE,3.6,112.5
2025-05-18 00:00:00,ESE,3.6,112.5
2025-05-18 03:00:00,SSW,7.2,202.5
2025-05-18 06:00:00,S,7.2,180.0
2025-05-18 09:00:00,NE,3.6,45.0
2025-05-18 12:00:00,ESE,7.2,112.5
2025-05-18 15:00:00,E,7.2,90.0
2025-05-18 18:00:00,NE,3.6,45.0
2025-05-18 21:00:00,ENE,3.6,67.5
2025-05-19 00:00:00,SE,10.8,135.0
2025-05-19 00:00:00,SE,10.8,135.0
2025-05-19 03:00:00,SE,7.2,135.0
2025-05-19 06:00:00,SSE,10.8,157.5
2025-05-19 09:00:00,SW,10.8,225.0
2025-05-19 12:00:00,E,7.2,90.0
2025-05-19 15:00:00,SE,7.2,135.0
2025-05-19 18:00:00,SE,3.6,135.0
2025-05-19 21:00:00,N,3.6,0.0
2025-05-20 00:00:00,SE,7.2,135.0
2025-05-20 00:00:00,SE,7.2,135.0
2025-05-20 03:00:00,SSE,7.2,157.5
2025-05-20 06:00:00,ESE,10.8,112.5
2025-05-20 09:00:00,SE,7.2,135.0
2025-05-20 12:00:00,E,3.6,90.0
2025-05-20 15:00:00,SE,7.2,135.0
2025-05-20 18:00:00,SE,3.6,135.0
2025-05-20 21:00:00,NE,3.6,45.0
2025-05-21 00:00:00,ESE,7.2,112.5
2025-05-21 00:00:00,ESE,7.2,112.5
2025-05-21 03:00:00,ESE,10.8,112.5
2025-05-21 06:00:00,SE,10.8,135.0
2025-05-21 09:00:00,S,7.2,180.0
2025-05-21 12:00:00,E,7.2,90.0
2025-05-21 15:00:00,ESE,3.6,112.5
2025-05-21 18:00:00,CAL,0.0,
2025-05-21 21:00:00,CAL,0.0,
2025-05-22 00:00:00,SSE,7.2,157.5
2025-05-22 00:00:00,SSE,7.2,157.5
2025-05-22 03:00:00,ENE,7.2,67.5
2025-05-22 06:00:00,NW,7.2,315.0
2025-05-22 09:00:00,W,7.2,270.0
2025-05-22 12:00:00,E,3.6,90.0
2025-05-22 15:00:00,E,3.6,90.0
2025-05-22 18:00:00,SE,3.6,135.0
2025-05-22 21:00:00,E,3.6,90.0
2025-05-23 00:00:00,SE,3.6,135.0
2025-05-23 00:00:00,SE,3.6,135.0
2025-05-23 03:00:00,SSW,7.2,202.5
2025-05-23 06:00:00,WSW,7.2,247.5
2025-05-23 09:00:00,SE,7.2,135.0
2025-05-23 12:00:00,ENE,7.2,67.5
2025-05-23 15:00:00,N,3.6,0.0
2025-05-23 18:00:00,CAL,0.0,
2025-05-23 21:00:00,CAL,0.0,
2025-05-24 00:00:00,S,3.6,180.0
2025-05-24 00:00:00,S,3.6,180.0
2025-05-24 03:00:00,W,7.2,270.0
2025-05-24 06:00:00,N,3.6,0.0
2025-05-24 09:00:00,N,7.2,0.0
2025-05-24 12:00:00,SE,7.2,135.0
2025-05-24 15:00:00,SE,3.6,135.0
2025-05-24 18:00:00,ESE,3.6,112.5
2025-05-24 21:00:00,CAL,0.0,
2025-05-25 00:00:00,ESE,3.6,112.5
2025-05-25 00:00:00,ESE,3.6,112.5
2025-05-25 03:00:00,SE,3.6,135.0
2025-05-25 06:00:00,NNW,14.4,337.5
2025-05-25 09:00:00,ENE,7.2,67.5
2025-05-25 12:00:00,SE,7.2,135.0
2025-05-25 15:00:00,SE,7.2,135.0
2025-05-25 18:00:00,SE,3.6,135.0
2025-05-25 21:00:00,ENE,3.6,67.5
2025-05-26 00:00:00,SE,7.2,135.0
2025-05-26 00:00:00,SE,7.2,135.0
2025-05-26 03:00:00,S,3.6,180.0
2025-05-26 06:00:00,N,10.8,0.0
2025-05-26 09:00:00,ESE,7.2,112.5
2025-05-26 12:00:00,E,7.2,90.0
2025-05-26 15:00:00,SE,7.2,135.0
2025-05-26 18:00:00,ESE,3.6,112.5
2025-05-26 21:00:00,CAL,0.0,
2025-05-27 00:00:00,E,3.6,90.0
2025-05-27 00:00:00,E,3.6,90.0
2025-05-27 03:00:00,NE,7.2,45.0
2025-05-27 06:00:00,W,7.2,270.0
2025-05-27 09:00:00,ENE,7.2,67.5
2025-05-27 12:00:00,CAL,0.0,
2025-05-27 15:00:00,CAL,0.0,
2025-05-27 18:00:00,S,7.2,180.0
2025-05-27 21:00:00,ESE,7.2,112.5
2025-05-28 00:00:00,S,3.6,180.0
2025-05-28 00:00:00,S,3.6,180.0
2025-05-28 03:00:00,SE,10.8,135.0
2025-05-28 06:00:00,SSE,7.2,157.5
2025-05-28 09:00:00,SE,7.2,135.0
2025-05-28 12:00:00,SE,7.2,135.0
2025-05-28 15:00:00,SE,7.2,135.0
2025-05-28 18:00:00,SE,7.2,135.0
2025-05-28 21:00:00,E,7.2,90.0
2025-05-29 00:00:00,N,3.6,0.0
2025-05-29 00:00:00,N,3.6,0.0
2025-05-29 03:00:00,SE,7.2,135.0
2025-05-29 06:00:00,SE,7.2,135.0
2025-05-29 09:00:00,W,7.2,270.0
2025-05-29 12:00:00,W,7.2,270.0
2025-05-29 15:00:00,W,3.6,270.0
2025-05-29 18:00:00,CAL,0.0,
2025-05-29 21:00:00,CAL,0.0,
2025-05-30 00:00:00,NNE,3.6,22.5
2025-05-30 00:00:00,NNE,3.6,22.5
2025-05-30 03:00:00,WSW,7.2,247.5
2025-05-30 06:00:00,WSW,10.8,247.5
2025-05-30 09:00:00,W,14.4,270.0
2025-05-30 12:00:00,NNE,3.6,22.5
2025-05-30 15:00:00,CAL,0.0,
2025-05-30 18:00:00,CAL,0.0,
2025-05-30 21:00:00,E,3.6,90.0
2025-05-31 00:00:00,S,3.6,180.0
2025-05-31 00:00:00,S,3.6,180.0
2025-05-31 03:00:00,W,7.2,270.0
2025-05-31 06:00:00,W,7.2,270.0
2025-05-31 09:00:00,ESE,7.2,112.5
2025-05-31 12:00:00,CAL,0.0,
2025-05-31 15:00:00,NW,3.6,315.0
2025-05-31 18:00:00,ESE,3.6,112.5
2025-05-31 21:00:00,ESE,3.6,112.5
2025-06-01 00:00:00,SSE,3.6,157.5
2025-06-01 00:00:00,SSE,3.6,157.5
2025-06-01 03:00:00,SSW,7.2,202.5
2025-06-01 06:00:00,SSW,7.2,202.5
2025-06-01 09:00:00,WSW,10.8,247.5
2025-06-01 12:00:00,SW,7.2,225.0
2025-06-01 15:00:00,SW,3.6,225.0
2025-06-01 18:00:00,S,3.6,180.0
2025-06-01 21:00:00,CAL,0.0,
2025-06-02 00:00:00,S,7.2,180.0
2025-06-02 00:00:00,S,7.2,180.0
2025-06-02 03:00:00,SSW,10.8,202.5
2025-06-02 06:00:00,SSW,10.8,202.5
2025-06-02 09:00:00,NNW,3.6,337.5
2025-06-02 12:00:00,W,7.2,270.0
2025-06-02 15:00:00,ESE,3.6,112.5
2025-06-02 18:00:00,SE,3.6,135.0
2025-06-02 21:00:00,ESE,3.6,112.5
2025-06-03 00:00:00,ESE,7.2,112.5
2025-06-03 00:00:00,ESE,7.2,112.5
2025-06-03 03:00:00,SSW,7.2,202.5
2025-06-03 06:00:00,W,7.2,270.0
2025-06-03 09:00:00,S,10.8,180.0
2025-06-03 12:00:00,WSW,3.6,247.5
2025-06-03 15:00:00,SE,3.6,135.0
2025-06-03 18:00:00,CAL,0.0,
2025-06-03 21:00:00,NNE,3.6,22.5
2025-06-04 00:00:00,SSW,3.6,202.5
2025-06-04 00:00:00,SSW,3.6,202.5
2025-06-04 03:00:00,W,7.2,270.0
2025-06-04 06:00:00,SSW,10.8,202.5
2025-06-04 09:00:00,W,7.2,270.0
2025-06-04 12:00:00,SW,3.6,225.0
2025-06-04 15:00:00,W,3.6,270.0
2025-06-04 18:00:00,WNW,7.2,292.5
2025-06-04 21:00:00,ENE,3.6,67.5
2025-06-05 00:00:00,E,7.2,90.0
2025-06-05 00:00:00,E,7.2,90.0
2025-06-05 03:00:00,NW,10.8,315.0
2025-06-05 06:00:00,W,7.2,270.0
2025-06-05 09:00:00,S,3.6,180.0
2025-06-05 12:00:00,S,3.6,180.0
2025-06-05 15:00:00,E,3.6,90.0
2025-06-05 18:00:00,NE,3.6,45.0
2025-06-05 21:00:00,S,3.6,180.0
2025-06-06 00:00:00,SSE,3.6,157.5
2025-06-06 00:00:00,SSE,3.6,157.5
2025-06-06 03:00:00,SW,7.2,225.0
2025-06-06 06:00:00,W,10.8,270.0
2025-06-06 09:00:00,E,7.2,90.0
2025-06-06 12:00:00,NNW,7.2,337.5
2025-06-06 15:00:00,NE,3.6,45.0
2025-06-06 18:00:00,N,3.6,0.0
2025-06-06 21:00:00,N,3.6,0.0
2025-06-07 00:00:00,NW,3.6,315.0
2025-06-07 00:00:00,NW,3.6,315.0
2025-06-07 03:00:00,E,3.6,90.0
2025-06-07 06:00:00,SE,3.6,135.0
2025-06-07 09:00:00,S,3.6,180.0
2025-06-07 12:00:00,CAL,0.0,
2025-06-07 15:00:00,NW,7.2,315.0
2025-06-07 18:00:00,E,3.6,90.0
2025-06-07 21:00:00,WNW,3.6,292.5
2025-06-08 00:00:00,CAL,0.0,
2025-06-08 00:00:00,CAL,0.0,
2025-06-08 03:00:00,NNW,3.6,337.5
2025-06-08 06:00:00,WNW,3.6,292.5
2025-06-08 09:00:00,WSW,7.2,247.5
2025-06-08 12:00:00,SSW,3.6,202.5
2025-06-08 15:00:00,S,3.6,180.0
2025-06-08 18:00:00,E,3.6,90.0
2025-06-08 21:00:00,CAL,0.0,
2025-06-09 00:00:00,SSE,3.6,157.5
2025-06-09 00:00:00,SSE,3.6,157.5
2025-06-09 03:00:00,SSW,7.2,202.5
2025-06-09 06:00:00,SSE,7.2,157.5
2025-06-09 09:00:00,SW,7.2,225.0
2025-06-09 12:00:00,SSE,3.6,157.5
2025-06-09 15:00:00,SSW,3.6,202.5
2025-06-09 18:00:00,E,3.6,90.0
2025-06-09 21:00:00,CAL,0.0,
2025-06-10 00:00:00,NE,7.2,45.0
2025-06-10 00:00:00,NE,7.2,45.0
2025-06-10 03:00:00,SSW,7.2,202.5
2025-06-10 06:00:00,SW,7.2,225.0
2025-06-10 09:00:00,ESE,3.6,112.5
2025-06-10 12:00:00,ENE,3.6,67.5
2025-06-10 15:00:00,CAL,0.0,
2025-06-10 18:00:00,WSW,3.6,247.5
2025-06-10 21:00:00,SSE,3.6,157.5
2025-06-11 00:00:00,CAL,0.0,
2025-06-11 00:00:00,CAL,0.0,
2025-06-11 03:00:00,S,3.6,180.0
2025-06-11 06:00:00,W,7.2,270.0
2025-06-11 09:00:00,S,3.6,180.0
2025-06-11 12:00:00,SW,7.2,225.0
2025-06-11 15:00:00,ENE,3.6,67.5
2025-06-11 18:00:00,SSE,3.6,157.5
2025-06-11 21:00:00,ENE,3.6,67.5
2025-06-12 00:00:00,S,7.2,180.0
2025-06-12 00:00:00,S,7.2,180.0
2025-06-12 03:00:00,SE,7.2,135.0
2025-06-12 06:00:00,SE,7.2,135.0
2025-06-12 09:00:00,E,7.2,90.0
2025-06-12 12:00:00,SE,7.2,135.0
2025-06-12 15:00:00,CAL,0.0,
2025-06-12 18:00:00,E,3.6,90.0
2025-06-12 21:00:00,SE,3.6,135.0
2025-06-13 00:00:00,ESE,7.2,112.5
2025-06-13 00:00:00,ESE,7.2,112.5
2025-06-13 03:00:00,SE,7.2,135.0
2025-06-13 06:00:00,S,7.2,180.0
2025-06-13 09:00:00,W,3.6,270.0
2025-06-13 12:00:00,SE,7.2,135.0
2025-06-13 15:00:00,SE,3.6,135.0
2025-06-13 18:00:00,E,3.6,90.0
2025-06-13 21:00:00,NE,3.6,45.0
2025-06-14 00:00:00,ESE,3.6,112.5
2025-06-14 00:00:00,ESE,3.6,112.5
2025-06-14 03:00:00,SE,3.6,135.0
2025-06-14 06:00:00,W,7.2,270.0
2025-06-14 09:00:00,W,7.2,270.0
2025-06-14 12:00:00,SE,3.6,135.0
2025-06-14 15:00:00,SE,3.6,135.0
2025-06-14 18:00:00,SE,3.6,135.0
2025-06-14 21:00:00,NNE,3.6,22.5
2025-06-15 00:00:00,S,3.6,180.0
2025-06-15 00:00:00,S,3.6,180.0
2025-06-15 03:00:00,S,7.2,180.0
2025-06-15 06:00:00,W,3.6,270.0
2025-06-15 09:00:00,SSW,3.6,202.5
2025-06-15 12:00:00,E,3.6,90.0
2025-06-15 15:00:00,NE,3.6,45.0
2025-06-15 18:00:00,CAL,0.0,
2025-06-15 21:00:00,CAL,0.0,
2025-06-16 00:00:00,E,7.2,90.0
2025-06-16 00:00:00,E,7.2,90.0
2025-06-16 03:00:00,E,7.2,90.0
2025-06-16 06:00:00,NNW,7.2,337.5
2025-06-16 09:00:00,N,3.6,0.0
2025-06-16 12:00:00,E,3.6,90.0
2025-06-16 15:00:00,E,3.6,90.0
2025-06-16 18:00:00,CAL,0.0,
2025-06-16 21:00:00,CAL,0.0,
2025-06-17 00:00:00,NE,3.6,45.0
2025-06-17 00:00:00,NE,3.6,45.0
2025-06-17 03:00:00,SE,7.2,135.0
2025-06-17 06:00:00,SE,3.6,135.0
2025-06-17 09:00:00,WSW,3.6,247.5
2025-06-17 12:00:00,E,3.6,90.0
2025-06-17 15:00:00,NNE,3.6,22.5
2025-06-17 18:00:00,NNE,3.6,22.5
2025-06-17 21:00:00,CAL,0.0,
2025-06-18 00:00:00,ESE,3.6,112.5
2025-06-18 00:00:00,ESE,3.6,112.5
2025-06-18 03:00:00,S,7.2,180.0
2025-06-18 06:00:00,SSE,7.2,157.5
2025-06-18 09:00:00,S,7.2,180.0
2025-06-18 12:00:00,WSW,3.6,247.5
2025-06-18 15:00:00,ENE,3.6,67.5
2025-06-18 18:00:00,NE,3.6,45.0
2025-06-18 21:00:00,NNW,3.6,337.5
2025-06-19 00:00:00,NNE,3.6,22.5
2025-06-19 00:00:00,NNE,3.6,22.5
2025-06-19 03:00:00,E,7.2,90.0
2025-06-19 06:00:00,SE,7.2,135.0
2025-06-19 09:00:00,E,3.6,90.0
2025-06-19 12:00:00,ESE,3.6,112.5
2025-06-19 15:00:00,NE,3.6,45.0
2025-06-19 18:00:00,E,3.6,90.0
2025-06-19 21:00:00,S,3.6,180.0
2025-06-20 00:00:00,ESE,3.6,112.5
2025-06-20 00:00:00,ESE,3.6,112.5
2025-06-20 03:00:00,SE,3.6,135.0
2025-06-20 06:00:00,WSW,3.6,247.5
2025-06-20 09:00:00,E,3.6,90.0
2025-06-20 12:00:00,SSW,3.6,202.5
2025-06-20 15:00:00,N,3.6,0.0
2025-06-20 18:00:00,N,3.6,0.0
2025-06-20 21:00:00,CAL,0.0,
2025-06-21 00:00:00,S,3.6,180.0
2025-06-21 00:00:00,S,3.6,180.0
2025-06-21 03:00:00,SSW,7.2,202.5
2025-06-21 06:00:00,SE,7.2,135.0
2025-06-21 09:00:00,W,7.2,270.0
2025-06-21 12:00:00,ENE,3.6,67.5
2025-06-21 15:00:00,ESE,3.6,112.5
2025-06-21 18:00:00,N,3.6,0.0
2025-06-21 21:00:00,CAL,0.0,
2025-06-22 00:00:00,NNW,7.2,337.5
2025-06-22 00:00:00,NNW,7.2,337.5
2025-06-22 03:00:00,NNW,3.6,337.5
2025-06-22 06:00:00,WSW,7.2,247.5
2025-06-22 09:00:00,CAL,0.0,
2025-06-22 12:00:00,CAL,0.0,
2025-06-22 15:00:00,SE,3.6,135.0
2025-06-22 18:00:00,N,3.6,0.0
2025-06-22 21:00:00,NNE,3.6,22.5
2025-06-23 00:00:00,WNW,3.6,292.5
2025-06-23 00:00:00,WNW,3.6,292.5
2025-06-23 03:00:00,WNW,3.6,292.5
2025-06-23 06:00:00,NW,7.2,315.0
2025-06-23 09:00:00,CAL,0.0,
2025-06-23 12:00:00,SE,3.6,135.0
2025-06-23 13:00:00,SE,3.6,135.0
2025-06-23 15:00:00,CAL,0.0,
2025-06-23 18:00:00,CAL,0.0,
2025-06-23 21:00:00,CAL,0.0,
2025-06-24 00:00:00,SE,7.2,135.0
2025-06-24 00:00:00,SE,7.2,135.0
2025-06-24 03:00:00,SE,10.8,135.0
2025-06-24 06:00:00,S,10.8,180.0
2025-06-24 09:00:00,E,7.2,90.0
2025-06-24 12:00:00,SE,3.6,135.0
2025-06-24 15:00:00,E,3.6,90.0
2025-06-24 18:00:00,E,3.6,90.0
2025-06-24 21:00:00,CAL,0.0,
2025-06-25 00:00:00,NE,3.6,45.0
2025-06-25 00:00:00,NE,3.6,45.0
2025-06-25 03:00:00,WSW,3.6,247.5
2025-06-25 06:00:00,WNW,10.8,292.5
2025-06-25 09:00:00,W,7.2,270.0
2025-06-25 12:00:00,E,3.6,90.0
2025-06-25 15:00:00,E,3.6,90.0
2025-06-25 18:00:00,NE,3.6,45.0
2025-06-25 21:00:00,E,3.6,90.0
2025-06-26 00:00:00,E,7.2,90.0
2025-06-26 00:00:00,E,7.2,90.0
2025-06-26 03:00:00,SSW,3.6,202.5
2025-06-26 06:00:00,W,7.2,270.0
2025-06-26 09:00:00,W,7.2,270.0
2025-06-26 12:00:00,S,3.6,180.0
2025-06-26 15:00:00,E,3.6,90.0
2025-06-26 18:00:00,E,3.6,90.0
2025-06-26 21:00:00,NE,3.6,45.0
2025-06-27 00:00:00,NW,3.6,315.0
2025-06-27 00:00:00,NW,3.6,315.0
2025-06-27 03:00:00,W,3.6,270.0
2025-06-27 06:00:00,WSW,10.8,247.5
2025-06-27 09:00:00,W,7.2,270.0
2025-06-27 12:00:00,SSW,7.2,202.5
2025-06-27 15:00:00,E,7.2,90.0
2025-06-27 18:00:00,NE,3.6,45.0
2025-06-27 21:00:00,CAL,0.0,
2025-06-28 00:00:00,NE,3.6,45.0
2025-06-28 00:00:00,NE,3.6,45.0
2025-06-28 03:00:00,W,3.6,270.0
2025-06-28 06:00:00,W,7.2,270.0
2025-06-28 09:00:00,SW,7.2,225.0
2025-06-28 12:00:00,ESE,7.2,112.5
2025-06-28 15:00:00,SE,3.6,135.0
2025-06-28 18:00:00,E,3.6,90.0
2025-06-28 21:00:00,CAL,0.0,
2025-06-29 00:00:00,ESE,3.6,112.5
2025-06-29 00:00:00,ESE,3.6,112.5
2025-06-29 03:00:00,SW,7.2,225.0
2025-06-29 06:00:00,NE,3.6,45.0
2025-06-29 09:00:00,ESE,3.6,112.5
2025-06-29 12:00:00,W,3.6,270.0
2025-06-29 15:00:00,CAL,0.0,
2025-06-29 18:00:00,ESE,3.6,112.5
2025-06-29 21:00:00,SE,3.6,135.0
2025-06-30 00:00:00,NNW,3.6,337.5
2025-06-30 00:00:00,NNW,3.6,337.5
2025-06-30 03:00:00,NW,7.2,315.0
2025-06-30 06:00:00,WSW,10.8,247.5
2025-06-30 09:00:00,SE,3.6,135.0
2025-06-30 12:00:00,SSW,3.6,202.5
2025-06-30 15:00:00,CAL,0.0,
2025-06-30 18:00:00,CAL,0.0,
2025-06-30 21:00:00,E,3.6,90.0
2025-07-01 00:00:00,E,3.6,90.0
2025-07-01 00:00:00,E,3.6,90.0
2025-07-01 03:00:00,WNW,7.2,292.5
2025-07-01 06:00:00,WSW,10.8,247.5
2025-07-01 09:00:00,SSW,7.2,202.5
2025-07-01 12:00:00,NE,3.6,45.0
2025-07-01 15:00:00,NNW,10.8,337.5
2025-07-01 18:00:00,CAL,0.0,
2025-07-01 21:00:00,NW,3.6,315.0
2025-07-02 00:00:00,CAL,0.0,
2025-07-02 00:00:00,CAL,0.0,
2025-07-02 03:00:00,W,3.6,270.0
2025-07-02 06:00:00,W,7.2,270.0
2025-07-02 09:00:00,SW,3.6,225.0
2025-07-02 12:00:00,W,7.2,270.0
2025-07-02 15:00:00,SE,3.6,135.0
2025-07-02 18:00:00,S,3.6,180.0
2025-07-02 21:00:00,WNW,3.6,292.5
2025-07-03 00:00:00,SSE,3.6,157.5
2025-07-03 00:00:00,SSE,3.6,157.5
2025-07-03 03:00:00,WNW,7.2,292.5
2025-07-03 06:00:00,W,7.2,270.0
2025-07-03 09:00:00,SW,7.2,225.0
2025-07-03 12:00:00,W,3.6,270.0
2025-07-03 15:00:00,SE,3.6,135.0
2025-07-03 18:00:00,SE,3.6,135.0
2025-07-03 21:00:00,SE,3.6,135.0
2025-07-04 00:00:00,E,3.6,90.0
2025-07-04 00:00:00,E,3.6,90.0
2025-07-04 03:00:00,SSE,3.6,157.5
2025-07-04 06:00:00,WSW,10.8,247.5
2025-07-04 09:00:00,S,7.2,180.0
2025-07-04 12:00:00,S,3.6,180.0
2025-07-04 15:00:00,E,3.6,90.0
2025-07-04 18:00:00,S,3.6,180.0
2025-07-04 21:00:00,E,3.6,90.0
2025-07-05 00:00:00,SW,3.6,225.0
2025-07-05 00:00:00,SW,3.6,225.0
2025-07-05 03:00:00,SW,10.8,225.0
2025-07-05 06:00:00,NE,3.6,45.0
2025-07-05 09:00:00,ENE,3.6,67.5
2025-07-05 12:00:00,SSW,3.6,202.5
2025-07-05 15:00:00,SE,3.6,135.0
2025-07-05 18:00:00,CAL,0.0,
2025-07-05 21:00:00,ESE,3.6,112.5
2025-07-06 00:00:00,SW,3.6,225.0
2025-07-06 00:00:00,SW,3.6,225.0
2025-07-06 03:00:00,SW,10.8,225.0
2025-07-06 06:00:00,SW,3.6,225.0
2025-07-06 09:00:00,S,7.2,180.0
2025-07-06 12:00:00,SW,7.2,225.0
2025-07-06 15:00:00,NE,3.6,45.0
2025-07-06 18:00:00,CAL,0.0,
2025-07-06 21:00:00,N,3.6,0.0
2025-07-07 00:00:00,S,3.6,180.0
2025-07-07 00:00:00,S,3.6,180.0
2025-07-07 03:00:00,W,10.8,270.0
2025-07-07 06:00:00,W,10.8,270.0
2025-07-07 09:00:00,WSW,10.8,247.5
2025-07-07 12:00:00,W,7.2,270.0
2025-07-07 15:00:00,W,3.6,270.0
2025-07-07 18:00:00,S,3.6,180.0
2025-07-07 21:00:00,W,3.6,270.0
2025-07-08 00:00:00,W,7.2,270.0
2025-07-08 00:00:00,W,7.2,270.0
2025-07-08 03:00:00,SSW,10.8,202.5
2025-07-08 06:00:00,SSW,10.8,202.5
2025-07-08 09:00:00,WSW,7.2,247.5
2025-07-08 12:00:00,S,3.6,180.0
2025-07-08 15:00:00,WSW,3.6,247.5
2025-07-08 18:00:00,CAL,0.0,
2025-07-08 21:00:00,SE,3.6,135.0
2025-07-09 00:00:00,SSW,3.6,202.5
2025-07-09 00:00:00,SSW,3.6,202.5
2025-07-09 03:00:00,W,7.2,270.0
2025-07-09 06:00:00,E,3.6,90.0
2025-07-09 09:00:00,W,3.6,270.0
2025-07-09 12:00:00,W,7.2,270.0
2025-07-09 15:00:00,W,3.6,270.0
2025-07-09 18:00:00,CAL,0.0,
2025-07-09 21:00:00,NNE,3.6,22.5
2025-07-10 00:00:00,SSW,7.2,202.5
2025-07-10 00:00:00,SSW,7.2,202.5
2025-07-10 03:00:00,SSW,10.8,202.5
2025-07-10 06:00:00,SSW,7.2,202.5
2025-07-10 09:00:00,SSW,7.2,202.5
2025-07-10 12:00:00,CAL,0.0,
2025-07-10 15:00:00,S,3.6,180.0
2025-07-10 18:00:00,SE,3.6,135.0
2025-07-10 21:00:00,S,3.6,180.0
2025-07-11 00:00:00,W,3.6,270.0
2025-07-11 00:00:00,W,3.6,270.0
2025-07-11 03:00:00,SSE,7.2,157.5
2025-07-11 06:00:00,SSW,7.2,202.5
2025-07-11 09:00:00,W,10.8,270.0
2025-07-11 12:00:00,CAL,0.0,
2025-07-11 15:00:00,E,3.6,90.0
2025-07-11 18:00:00,SE,3.6,135.0
2025-07-11 21:00:00,E,3.6,90.0
2025-07-12 00:00:00,S,3.6,180.0
2025-07-12 00:00:00,S,3.6,180.0
2025-07-12 03:00:00,W,7.2,270.0
2025-07-12 06:00:00,SW,7.2,225.0
2025-07-12 09:00:00,WSW,3.6,247.5
2025-07-12 12:00:00,CAL,0.0,
2025-07-12 15:00:00,SE,3.6,135.0
2025-07-12 18:00:00,ESE,3.6,112.5
2025-07-12 21:00:00,ESE,3.6,112.5
2025-07-13 00:00:00,SW,3.6,225.0
2025-07-13 00:00:00,SW,3.6,225.0
2025-07-13 03:00:00,NNW,10.8,337.5
2025-07-13 06:00:00,SW,7.2,225.0
2025-07-13 09:00:00,SSW,7.2,202.5
2025-07-13 12:00:00,SW,3.6,225.0
2025-07-13 15:00:00,SE,3.6,135.0
2025-07-13 18:00:00,ESE,3.6,112.5
2025-07-13 21:00:00,E,3.6,90.0
2025-07-14 00:00:00,CAL,0.0,
2025-07-14 00:00:00,CAL,0.0,
2025-07-14 03:00:00,W,10.8,270.0
2025-07-14 06:00:00,W,7.2,270.0
2025-07-14 09:00:00,S,7.2,180.0
2025-07-14 12:00:00,S,3.6,180.0
2025-07-14 15:00:00,SW,7.2,225.0
2025-07-14 18:00:00,W,3.6,270.0
2025-07-14 21:00:00,NW,7.2,315.0
2025-07-15 00:00:00,NE,3.6,45.0
2025-07-15 00:00:00,NE,3.6,45.0
